Date,Category,RefNo,Date.1,Withdrawal,Deposit,Balance,Month,Year,day
2023-09-12,Misc,3.34E+11,9/12/2023,15048.0,0.0,243.97,September,2023,Tuesday
2023-09-13,Food,3.62E+11,13/09/23,23.0,0.0,22.33,September,2023,Wednesday
2023-09-16,Food,3.26E+11,16/09/23,10.0,0.0,12.33,September,2023,Saturday
2023-09-23,Misc,3.27E+11,23/09/23,0.0,1000.0,1012.33,September,2023,Saturday
2023-09-23,Misc,3.27E+11,23/09/23,300.1,0.0,712.23,September,2023,Saturday
2023-09-23,Misc,3.27E+11,23/09/23,700.0,0.0,12.23,September,2023,Saturday
2023-09-25,Misc,3.63E+11,25/09/23,275.0,0.0,5605.23,September,2023,Monday
2023-09-25,Food,3.27E+11,25/09/23,40.0,0.0,5880.23,September,2023,Monday
2023-09-25,Misc,3.63E+11,25/09/23,2313.0,0.0,13576.23,September,2023,Monday
2023-09-25,Misc,3.63E+11,25/09/23,7500.0,0.0,6076.23,September,2023,Monday
2023-09-25,Misc,3.63E+11,25/09/23,10000.0,0.0,15889.23,September,2023,Monday
2023-09-25,Misc,3.27E+11,25/09/23,8624.0,0.0,25889.23,September,2023,Monday
2023-09-25,Misc,3.63E+11,25/09/23,0.0,7152.0,34513.23,September,2023,Monday
2023-09-25,Misc,3.27E+11,25/09/23,7451.0,0.0,27361.23,September,2023,Monday
2023-09-25,Misc,3.27E+11,25/09/23,329.0,0.0,5276.23,September,2023,Monday
2023-09-25,Food,3.27E+11,25/09/23,36.0,0.0,5920.23,September,2023,Monday
2023-09-25,Salary,CHASH26441571950,25/09/23,0.0,34800.0,34812.23,September,2023,Monday
2023-09-25,Misc,3.27E+11,25/09/23,120.0,0.0,5956.23,September,2023,Monday
2023-09-26,Misc,3.27E+11,26/09/23,1000.0,0.0,4020.67,September,2023,Tuesday
2023-09-26,Food,3.64E+11,26/09/23,159.56,0.0,5020.67,September,2023,Tuesday
2023-09-26,Food,3.27E+11,26/09/23,50.0,0.0,5180.23,September,2023,Tuesday
2023-09-26,Food,3.27E+11,26/09/23,10.0,0.0,5230.23,September,2023,Tuesday
2023-09-26,Food,3.27E+11,26/09/23,36.0,0.0,5240.23,September,2023,Tuesday
2023-09-27,Food,3.27E+11,27/09/23,50.0,0.0,3915.67,September,2023,Wednesday
2023-09-27,Food,3.64E+11,27/09/23,55.0,0.0,3965.67,September,2023,Wednesday
2023-09-28,Food,3.27E+11,28/09/23,40.0,0.0,3775.67,September,2023,Thursday
2023-09-28,Food,3.64E+11,28/09/23,155.5,0.0,3620.17,September,2023,Thursday
2023-09-28,Misc,3.27E+11,28/09/23,247.0,0.0,3133.17,September,2023,Thursday
2023-09-28,Misc,3.27E+11,28/09/23,240.0,0.0,3380.17,September,2023,Thursday
2023-09-28,Food,3.64E+11,28/09/23,100.0,0.0,3815.67,September,2023,Thursday
2023-09-29,Food,3.27E+11,29/09/23,48.0,0.0,3085.17,September,2023,Friday
2023-09-29,Food,3.27E+11,29/09/23,20.0,0.0,3065.17,September,2023,Friday
2023-09-29,Misc,3.27E+11,29/09/23,880.0,0.0,2185.17,September,2023,Friday
2023-09-30,Misc,3.27E+11,30/09/23,110.0,0.0,2075.17,September,2023,Saturday
2023-09-30,Food,3.27E+11,30/09/23,10.0,0.0,2065.17,September,2023,Saturday
2023-09-30,Food,3.27E+11,30/09/23,50.0,0.0,1831.32,September,2023,Saturday
2023-09-30,Misc,3.27E+11,30/09/23,183.85,0.0,1881.32,September,2023,Saturday
2023-10-01,Food,3.01E+11,10/1/2023,28.0,0.0,671.23,October,2023,Sunday
2023-10-01,Misc,3.01E+11,10/1/2023,149.0,0.0,522.23,October,2023,Sunday
2023-10-01,Food,3.01E+11,10/1/2023,10.0,0.0,512.23,October,2023,Sunday
2023-10-01,Misc,3.38E+11,10/1/2023,0.0,1289.0,1801.23,October,2023,Sunday
2023-10-01,Food,3.01E+11,10/1/2023,51.0,0.0,1750.23,October,2023,Sunday
2023-10-01,Misc,3.38E+11,10/1/2023,110.0,0.0,1640.23,October,2023,Sunday
2023-10-01,Food,3.38E+11,10/1/2023,40.0,0.0,1600.23,October,2023,Sunday
2023-10-01,Food,3.01E+11,10/1/2023,20.0,0.0,1580.23,October,2023,Sunday
2023-10-01,Food,3.38E+11,10/1/2023,131.5,0.0,1448.73,October,2023,Sunday
2023-10-01,Food,3.38E+11,11/1/2023,27.0,0.0,1421.73,October,2023,Sunday
2023-10-02,Food,3.04E+11,10/2/2023,60.0,0.0,1907.82,October,2023,Monday
2023-10-02,Food,3.04E+11,10/2/2023,40.0,0.0,2072.82,October,2023,Monday
2023-10-02,Food,3.41E+11,10/2/2023,54.0,0.0,2018.82,October,2023,Monday
2023-10-02,Food,3.41E+11,10/2/2023,51.0,0.0,1967.82,October,2023,Monday
2023-10-02,Food,3.04E+11,10/2/2023,39.0,0.0,1868.82,October,2023,Monday
2023-10-02,Food,3.41E+11,10/2/2023,52.0,0.0,1786.82,October,2023,Monday
2023-10-02,Food,3.41E+11,10/2/2023,30.0,0.0,1838.82,October,2023,Monday
2023-10-03,Food,3.07E+11,10/3/2023,50.0,0.0,1242.52,October,2023,Tuesday
2023-10-03,Food,3.44E+11,10/3/2023,50.0,0.0,1192.52,October,2023,Tuesday
2023-10-03,Food,3.07E+11,10/3/2023,214.96,0.0,977.56,October,2023,Tuesday
2023-10-03,Misc,3.07E+11,10/3/2023,0.0,300.0,1277.56,October,2023,Tuesday
2023-10-03,Food,3.07E+11,10/3/2023,70.0,0.0,1207.56,October,2023,Tuesday
2023-10-04,Misc,3.47E+11,10/4/2023,138.0,0.0,395.51,October,2023,Wednesday
2023-10-04,Misc,3.10E+11,10/4/2023,0.0,4000.0,4395.51,October,2023,Wednesday
2023-10-04,Misc,3.47E+11,10/4/2023,140.0,0.0,1255.51,October,2023,Wednesday
2023-10-04,Food,3.47E+11,10/4/2023,20.0,0.0,1235.51,October,2023,Wednesday
2023-10-04,Misc,3.10E+11,10/4/2023,3000.0,0.0,1395.51,October,2023,Wednesday
2023-10-05,Misc,3.13E+11,10/5/2023,139.0,0.0,3436.36,October,2023,Thursday
2023-10-05,Misc,3.13E+11,10/5/2023,0.0,70.0,3575.36,October,2023,Thursday
2023-10-05,Food,3.50E+11,10/5/2023,0.0,10.0,3505.36,October,2023,Thursday
2023-10-05,Misc,3.50E+11,10/5/2023,500.0,0.0,2936.36,October,2023,Thursday
2023-10-05,Misc,3.50E+11,10/5/2023,284.0,0.0,3112.36,October,2023,Thursday
2023-10-05,Food,3.50E+11,10/5/2023,40.0,0.0,3396.36,October,2023,Thursday
2023-10-05,Misc,3.13E+11,10/5/2023,0.0,500.0,3436.36,October,2023,Thursday
2023-10-06,Misc,3.53E+11,10/6/2023,344.0,0.0,4287.55,October,2023,Friday
2023-10-06,Misc,3.16E+11,10/6/2023,150.0,0.0,4631.55,October,2023,Friday
2023-10-06,Food,3.53E+11,10/6/2023,70.0,0.0,4781.55,October,2023,Friday
2023-10-06,Food,3.53E+11,10/6/2023,30.0,0.0,4257.55,October,2023,Friday
2023-10-06,Food,3.53E+11,10/6/2023,40.0,0.0,4851.55,October,2023,Friday
2023-10-07,Misc,3.19E+11,10/7/2023,1100.0,0.0,1861.98,October,2023,Saturday
2023-10-07,Misc,3.56E+11,10/7/2023,0.0,2500.0,3061.98,October,2023,Saturday
2023-10-07,Food,3.19E+11,10/7/2023,100.0,0.0,2961.98,October,2023,Saturday
2023-10-07,Food,3.56E+11,10/7/2023,30.0,0.0,1831.98,October,2023,Saturday
2023-10-09,Misc,3.62E+11,10/9/2023,0.0,500.0,1159.51,October,2023,Monday
2023-10-09,Food,3.25E+11,10/9/2023,54.0,0.0,659.51,October,2023,Monday
2023-10-09,Food,3.25E+11,10/9/2023,230.7,0.0,713.51,October,2023,Monday
2023-10-09,Food,3.62E+11,10/9/2023,426.94,0.0,732.57,October,2023,Monday
2023-10-10,Food,3.65E+11,10/10/2023,42.0,0.0,907.89,October,2023,Tuesday
2023-10-10,Food,3.28E+11,10/10/2023,50.0,0.0,949.89,October,2023,Tuesday
2023-10-12,Misc,3.71E+11,10/12/2023,1000.0,0.0,181.97,October,2023,Thursday
2023-10-12,Misc,3.34E+11,10/12/2023,0.0,1000.0,1181.97,October,2023,Thursday
2023-10-12,Transport,3.34E+11,10/12/2023,3062.0,0.0,1181.97,October,2023,Thursday
2023-10-12,Misc,3.71E+11,10/12/2023,0.0,4000.0,4243.97,October,2023,Thursday
2023-10-13,Food,3.29E+11,13/10/23,36.0,0.0,721.89,October,2023,Friday
2023-10-13,Misc,3.65E+11,13/10/23,270.0,0.0,451.89,October,2023,Friday
2023-10-14,Food,3.29E+11,14/10/23,24.0,0.0,427.89,October,2023,Saturday
2023-10-14,Misc,3.29E+11,14/10/23,0.0,270.0,697.89,October,2023,Saturday
2023-10-16,Misc,3.29E+11,16/10/23,0.0,286.0,2692.89,October,2023,Monday
2023-10-16,Misc,3.29E+11,16/10/23,300.0,0.0,2392.89,October,2023,Monday
2023-10-16,Misc,3.66E+11,16/10/23,0.0,3500.0,3906.89,October,2023,Monday
2023-10-16,Misc,3.29E+11,16/10/23,1500.0,0.0,2406.89,October,2023,Monday
2023-10-16,Misc,3.29E+11,16/10/23,150.0,0.0,2242.89,October,2023,Monday
2023-10-16,Food,3.66E+11,16/10/23,214.74,0.0,1710.15,October,2023,Monday
2023-10-16,Food,3.66E+11,16/10/23,30.0,0.0,1924.89,October,2023,Monday
2023-10-16,Misc,3.66E+11,16/10/23,248.0,0.0,1954.89,October,2023,Monday
2023-10-16,Food,3.29E+11,16/10/23,40.0,0.0,2202.89,October,2023,Monday
2023-10-16,Misc,3.29E+11,16/10/23,291.0,0.0,406.89,October,2023,Monday
2023-10-17,Food,3.29E+11,17/10/23,60.0,0.0,495.15,October,2023,Tuesday
2023-10-17,Misc,3.29E+11,17/10/23,234.0,0.0,555.15,October,2023,Tuesday
2023-10-17,Food,3.29E+11,17/10/23,65.0,0.0,1645.15,October,2023,Tuesday
2023-10-17,Misc,3.29E+11,17/10/23,706.0,0.0,939.15,October,2023,Tuesday
2023-10-17,Misc,3.29E+11,17/10/23,150.0,0.0,789.15,October,2023,Tuesday
2023-10-18,Food,3.29E+11,18/10/23,65.0,0.0,430.15,October,2023,Wednesday
2023-10-18,Food,3.29E+11,18/10/23,10.0,0.0,420.15,October,2023,Wednesday
2023-10-19,Food,3.29E+11,19/10/23,20.0,0.0,400.15,October,2023,Thursday
2023-10-20,Food,3.29E+11,20/10/23,18.0,0.0,382.15,October,2023,Friday
2023-10-20,Food,3.29E+11,20/10/23,25.0,0.0,357.15,October,2023,Friday
2023-10-26,Misc,3.30E+11,26/10/23,0.0,3150.0,3407.15,October,2023,Thursday
2023-10-26,Food,3.30E+11,26/10/23,100.0,0.0,257.15,October,2023,Thursday
2023-10-27,Misc,3.67E+11,27/10/23,3407.0,0.0,0.15,October,2023,Friday
2023-11-01,Food,3.38E+11,11/1/2023,33.0,0.0,1338.73,November,2023,Wednesday
2023-11-01,Food,3.01E+11,11/1/2023,50.0,0.0,1371.73,November,2023,Wednesday
2023-11-01,Misc,3.38E+11,11/1/2023,305.0,0.0,943.73,November,2023,Wednesday
2023-11-01,Misc,3.38E+11,11/1/2023,0.0,33.0,1371.73,November,2023,Wednesday
2023-11-01,Food,3.01E+11,11/1/2023,33.0,0.0,1338.73,November,2023,Wednesday
2023-11-01,Misc,3.01E+11,11/1/2023,0.0,33.0,1371.73,November,2023,Wednesday
2023-11-01,Food,3.01E+11,11/1/2023,33.0,0.0,1338.73,November,2023,Wednesday
2023-11-01,Food,3.38E+11,11/1/2023,60.0,0.0,1278.73,November,2023,Wednesday
2023-11-01,Food,3.01E+11,11/1/2023,20.0,0.0,873.73,November,2023,Wednesday
2023-11-01,Food,3.38E+11,11/1/2023,30.0,0.0,1248.73,November,2023,Wednesday
2023-11-01,Food,3.38E+11,11/1/2023,50.0,0.0,893.73,November,2023,Wednesday
2023-11-02,Misc,3.04E+11,11/2/2023,0.0,500.0,2257.54,November,2023,Thursday
2023-11-02,Food,3.41E+11,11/2/2023,60.0,0.0,1757.54,November,2023,Thursday
2023-11-02,Food,3.04E+11,11/2/2023,32.0,0.0,1967.82,November,2023,Thursday
2023-11-02,Shopping,3.04E+11,11/2/2023,261.0,0.0,1999.82,November,2023,Thursday
2023-11-02,Shopping,3.04E+11,11/2/2023,0.0,225.0,2260.82,November,2023,Thursday
2023-11-02,Shopping,3.04E+11,11/2/2023,0.0,249.0,2035.82,November,2023,Thursday
2023-11-02,Food,3.04E+11,11/2/2023,150.28,0.0,1817.54,November,2023,Thursday
2023-11-03,Food,3.44E+11,11/3/2023,25.3,0.0,770.26,November,2023,Friday
2023-11-03,Food,3.44E+11,11/3/2023,60.0,0.0,795.56,November,2023,Friday
2023-11-03,Food,3.07E+11,11/3/2023,62.0,0.0,1145.56,November,2023,Friday
2023-11-03,Misc,3.44E+11,11/3/2023,0.0,210.0,1355.56,November,2023,Friday
2023-11-03,Misc,3.07E+11,11/3/2023,500.0,0.0,855.56,November,2023,Friday
2023-11-04,Food,3.10E+11,11/4/2023,40.0,0.0,1195.51,November,2023,Saturday
2023-11-04,Food,3.47E+11,11/4/2023,65.0,0.0,1130.51,November,2023,Saturday
2023-11-04,Misc,3.47E+11,11/4/2023,140.0,0.0,990.51,November,2023,Saturday
2023-11-05,Food,3.50E+11,11/5/2023,85.0,0.0,3027.36,November,2023,Sunday
2023-11-05,Food,3.50E+11,11/5/2023,50.0,0.0,2977.36,November,2023,Sunday
2023-11-05,Misc,3.50E+11,11/5/2023,326.0,0.0,2576.36,November,2023,Sunday
2023-11-05,Food,3.50E+11,11/5/2023,36.0,0.0,2540.36,November,2023,Sunday
2023-11-05,Food,3.50E+11,11/5/2023,75.0,0.0,2902.36,November,2023,Sunday
2023-11-06,Misc,3.53E+11,11/6/2023,450.0,0.0,3807.55,November,2023,Monday
2023-11-06,Misc,3.53E+11,11/6/2023,350.0,0.0,3457.55,November,2023,Monday
2023-11-06,Misc,3.53E+11,11/6/2023,140.0,0.0,3317.55,November,2023,Monday
2023-11-07,Misc,3.19E+11,11/7/2023,140.0,0.0,1501.98,November,2023,Tuesday
2023-11-07,Misc,3.19E+11,11/7/2023,170.0,0.0,1641.98,November,2023,Tuesday
2023-11-07,Food,3.19E+11,11/7/2023,20.0,0.0,1481.98,November,2023,Tuesday
2023-11-07,Food,3.19E+11,11/7/2023,20.0,0.0,1461.98,November,2023,Tuesday
2023-11-07,Food,3.19E+11,11/7/2023,20.0,0.0,1811.98,November,2023,Tuesday
2023-11-08,Food,3.59E+11,11/8/2023,60.0,0.0,630.62,November,2023,Wednesday
2023-11-08,Food,3.59E+11,11/8/2023,10.0,0.0,690.62,November,2023,Wednesday
2023-11-08,Misc,3.22E+11,11/8/2023,179.0,0.0,700.62,November,2023,Wednesday
2023-11-08,Food,3.22E+11,11/8/2023,30.0,0.0,929.62,November,2023,Wednesday
2023-11-08,Food,3.22E+11,11/8/2023,85.0,0.0,959.62,November,2023,Wednesday
2023-11-08,Misc,3.22E+11,11/8/2023,0.0,1000.0,1044.62,November,2023,Wednesday
2023-11-08,Food,3.22E+11,11/8/2023,50.0,0.0,879.62,November,2023,Wednesday
2023-11-09,Food,3.25E+11,11/9/2023,80.0,0.0,405.33,November,2023,Thursday
2023-11-09,Food,3.25E+11,11/9/2023,20.0,0.0,385.33,November,2023,Thursday
2023-11-09,Food,3.25E+11,11/9/2023,10.0,0.0,375.33,November,2023,Thursday
2023-11-09,Food,3.25E+11,11/9/2023,192.24,0.0,540.33,November,2023,Thursday
2023-11-09,Food,3.25E+11,11/9/2023,10.0,0.0,365.33,November,2023,Thursday
2023-11-09,Food,3.25E+11,11/9/2023,55.0,0.0,485.33,November,2023,Thursday
2023-11-09,Misc,3.25E+11,11/9/2023,125.0,0.0,240.33,November,2023,Thursday
2023-11-10,Food,3.65E+11,11/10/2023,80.0,0.0,827.89,November,2023,Friday
2023-11-12,Misc,3.71E+11,11/12/2023,220.0,0.0,891.97,November,2023,Sunday
2023-11-12,Food,3.35E+11,11/12/2023,169.29,0.0,722.68,November,2023,Sunday
2023-11-12,Food,3.71E+11,11/12/2023,10.0,0.0,1141.97,November,2023,Sunday
2023-11-12,Food,3.71E+11,11/12/2023,30.0,0.0,1111.97,November,2023,Sunday
2023-11-12,Food,3.71E+11,11/12/2023,30.0,0.0,1151.97,November,2023,Sunday
2023-11-15,Misc,CHASH31948851670,15/11/23,0.0,33209.0,33209.15,November,2023,Wednesday
2023-11-15,Misc,3.69E+11,15/11/23,5000.0,0.0,28209.15,November,2023,Wednesday
2023-11-15,Misc,3.69E+11,15/11/23,3500.0,0.0,24709.15,November,2023,Wednesday
2023-11-15,Misc,3.69E+11,15/11/23,20000.0,0.0,4709.15,November,2023,Wednesday
2023-11-15,Misc,3.69E+11,15/11/23,1500.0,0.0,3209.15,November,2023,Wednesday
2023-11-17,Food,3.32E+11,17/11/23,69.0,0.0,3140.15,November,2023,Friday
2023-11-18,Food,3.32E+11,18/11/23,100.0,0.0,3040.15,November,2023,Saturday
2023-11-18,Misc,3.32E+11,18/11/23,116.0,0.0,2924.15,November,2023,Saturday
2023-11-20,Shopping,3.69E+11,20/11/23,1999.0,0.0,925.15,November,2023,Monday
2023-11-20,Shopping,3.69E+11,20/11/23,0.0,1999.0,2924.15,November,2023,Monday
2023-11-22,Misc,3.33E+11,22/11/23,150.0,0.0,2624.15,November,2023,Wednesday
2023-11-22,Misc,3.33E+11,22/11/23,150.0,0.0,2774.15,November,2023,Wednesday
2023-11-24,Misc,3.33E+11,24/11/23,1499.0,0.0,25395.15,November,2023,Friday
2023-11-24,Shopping,3.69E+11,24/11/23,499.0,0.0,26894.15,November,2023,Friday
2023-11-24,Salary,CHASH32649207986,24/11/23,0.0,24769.0,27393.15,November,2023,Friday
2023-11-24,Misc,3.69E+11,24/11/23,2000.0,0.0,23395.15,November,2023,Friday
2023-11-25,Misc,3.70E+11,25/11/23,21000.0,0.0,2395.15,November,2023,Saturday
2023-11-26,Food,3.33E+11,26/11/23,223.18,0.0,2171.97,November,2023,Sunday
2023-11-27,Misc,3.70E+11,27/11/23,720.0,0.0,1723.97,November,2023,Monday
2023-11-27,Misc,3.33E+11,27/11/23,0.0,272.0,2443.97,November,2023,Monday
2023-11-28,Misc,3.70E+11,28/11/23,480.0,0.0,1243.97,November,2023,Tuesday
2023-11-28,Misc,3.70E+11,28/11/23,250.0,0.0,993.97,November,2023,Tuesday
2023-11-30,Misc,3.70E+11,30/11/23,130.0,0.0,863.97,November,2023,Thursday
2023-11-30,Misc,3.33E+11,30/11/23,0.0,50.0,913.97,November,2023,Thursday
2023-12-01,Food,3.38E+11,12/1/2023,57.0,0.0,816.73,December,2023,Friday
2023-12-01,Food,3.01E+11,12/1/2023,35.0,0.0,738.73,December,2023,Friday
2023-12-01,Food,3.01E+11,12/1/2023,60.0,0.0,678.73,December,2023,Friday
2023-12-01,Food,3.38E+11,12/1/2023,30.0,0.0,648.73,December,2023,Friday
2023-12-01,Food,3.01E+11,12/1/2023,20.0,0.0,628.73,December,2023,Friday
2023-12-01,Food,3.38E+11,12/1/2023,10.0,0.0,773.73,December,2023,Friday
2023-12-01,Food,3.01E+11,12/1/2023,33.0,0.0,783.73,December,2023,Friday
2023-12-02,Food,3.41E+11,12/2/2023,44.0,0.0,1883.54,December,2023,Saturday
2023-12-02,Food,3.41E+11,12/2/2023,100.0,0.0,1783.54,December,2023,Saturday
2023-12-02,Misc,3.04E+11,12/2/2023,500.0,0.0,1283.54,December,2023,Saturday
2023-12-02,Misc,3.04E+11,12/2/2023,117.0,0.0,1166.54,December,2023,Saturday
2023-12-02,Food,3.04E+11,12/2/2023,25.0,0.0,1141.54,December,2023,Saturday
2023-12-02,Food,3.04E+11,12/2/2023,30.0,0.0,1111.54,December,2023,Saturday
2023-12-02,Misc,3.41E+11,12/2/2023,330.0,0.0,1927.54,December,2023,Saturday
2023-12-03,Food,3.44E+11,12/3/2023,40.0,0.0,306.26,December,2023,Sunday
2023-12-03,Misc,3.07E+11,12/3/2023,300.0,0.0,470.26,December,2023,Sunday
2023-12-03,Food,3.07E+11,12/3/2023,40.0,0.0,400.26,December,2023,Sunday
2023-12-03,Food,3.44E+11,12/3/2023,54.0,0.0,346.26,December,2023,Sunday
2023-12-03,Food,3.07E+11,12/3/2023,30.0,0.0,440.26,December,2023,Sunday
2023-12-04,Food,3.47E+11,12/4/2023,20.0,0.0,970.51,December,2023,Monday
2023-12-04,Food,3.47E+11,12/4/2023,46.0,0.0,924.51,December,2023,Monday
2023-12-04,Misc,3.10E+11,12/4/2023,0.0,1000.0,1924.51,December,2023,Monday
2023-12-04,Misc,3.10E+11,12/4/2023,0.0,300.0,2224.51,December,2023,Monday
2023-12-04,Misc,3.47E+11,12/4/2023,185.0,0.0,2039.51,December,2023,Monday
2023-12-04,Food,3.47E+11,12/4/2023,80.0,0.0,1959.51,December,2023,Monday
2023-12-05,Misc,3.50E+11,12/5/2023,0.0,105.0,942.36,December,2023,Tuesday
2023-12-05,Food,3.50E+11,12/5/2023,30.0,0.0,1222.36,December,2023,Tuesday
2023-12-05,Food,3.50E+11,12/5/2023,20.0,0.0,1252.36,December,2023,Tuesday
2023-12-05,Food,3.13E+11,12/5/2023,41.0,0.0,1272.36,December,2023,Tuesday
2023-12-05,Misc,3.50E+11,12/5/2023,385.0,0.0,837.36,December,2023,Tuesday
2023-12-05,Food,3.50E+11,12/5/2023,50.0,0.0,2395.36,December,2023,Tuesday
2023-12-05,Food,3.50E+11,12/5/2023,41.0,0.0,2354.36,December,2023,Tuesday
2023-12-05,Misc,3.50E+11,12/5/2023,0.0,95.0,2635.36,December,2023,Tuesday
2023-12-05,Misc,3.13E+11,12/5/2023,1041.0,0.0,1313.36,December,2023,Tuesday
2023-12-05,Misc,3.50E+11,12/5/2023,0.0,190.0,2445.36,December,2023,Tuesday
2023-12-05,Misc,3.50E+11,12/5/2023,380.0,0.0,2255.36,December,2023,Tuesday
2023-12-06,Food,3.53E+11,12/6/2023,44.0,0.0,3273.55,December,2023,Wednesday
2023-12-06,Food,3.53E+11,12/6/2023,40.0,0.0,3233.55,December,2023,Wednesday
2023-12-06,Misc,3.16E+11,12/6/2023,0.0,3000.0,6233.55,December,2023,Wednesday
2023-12-06,Misc,3.16E+11,12/6/2023,3000.0,0.0,3233.55,December,2023,Wednesday
2023-12-06,Food,3.16E+11,12/6/2023,34.0,0.0,3199.55,December,2023,Wednesday
2023-12-06,Food,3.53E+11,12/6/2023,25.0,0.0,3124.55,December,2023,Wednesday
2023-12-06,Food,3.53E+11,12/6/2023,56.0,0.0,3068.55,December,2023,Wednesday
2023-12-06,Food,3.53E+11,12/6/2023,50.0,0.0,3149.55,December,2023,Wednesday
2023-12-07,Misc,3.07E+11,12/7/2023,0.0,125.96,1587.94,December,2023,Thursday
2023-12-07,Misc,3.56E+11,12/7/2023,125.0,0.0,1462.94,December,2023,Thursday
2023-12-07,Food,3.19E+11,12/7/2023,24.0,0.0,1438.94,December,2023,Thursday
2023-12-07,Food,3.19E+11,12/7/2023,10.0,0.0,1428.94,December,2023,Thursday
2023-12-07,Food,3.19E+11,12/7/2023,30.0,0.0,1398.94,December,2023,Thursday
2023-12-08,Food,3.22E+11,12/8/2023,30.0,0.0,207.62,December,2023,Friday
2023-12-08,Food,3.22E+11,12/8/2023,66.0,0.0,141.62,December,2023,Friday
2023-12-08,Misc,3.22E+11,12/8/2023,393.0,0.0,237.62,December,2023,Friday
2023-12-09,Food,3.26E+11,12/9/2023,10.0,0.0,45.33,December,2023,Saturday
2023-12-09,Food,3.26E+11,12/9/2023,60.0,0.0,55.33,December,2023,Saturday
2023-12-09,Food,3.26E+11,12/9/2023,40.0,0.0,115.33,December,2023,Saturday
2023-12-09,Food,3.26E+11,12/9/2023,55.0,0.0,155.33,December,2023,Saturday
2023-12-09,Food,3.26E+11,12/9/2023,30.0,0.0,210.33,December,2023,Saturday
2023-12-10,Food,3.65E+11,12/10/2023,70.0,0.0,757.89,December,2023,Sunday
2023-12-12,Transport,3.35E+11,12/12/2023,1718.0,0.0,72.68,December,2023,Tuesday
2023-12-12,Misc,3.35E+11,12/12/2023,0.0,1718.0,1790.68,December,2023,Tuesday
2023-12-12,Food,3.71E+11,12/12/2023,35.0,0.0,72.68,December,2023,Tuesday
2023-12-12,Food,3.71E+11,12/12/2023,40.0,0.0,657.68,December,2023,Tuesday
2023-12-12,Food,3.71E+11,12/12/2023,20.0,0.0,637.68,December,2023,Tuesday
2023-12-12,Food,3.71E+11,12/12/2023,25.0,0.0,697.68,December,2023,Tuesday
2023-12-12,Misc,3.35E+11,12/12/2023,530.0,0.0,107.68,December,2023,Tuesday
2023-12-13,Misc,3.71E+11,13/12/23,1718.0,0.0,31.68,December,2023,Wednesday
2023-12-13,Food,3.71E+11,13/12/23,26.0,0.0,46.68,December,2023,Wednesday
2023-12-13,Food,3.71E+11,13/12/23,15.0,0.0,31.68,December,2023,Wednesday
2023-12-13,Transport,3.35E+11,13/12/23,0.0,1718.0,1749.68,December,2023,Wednesday
2024-01-01,Misc,0,31/12/23,0.0,8.0,39.68,January,2024,Monday
